a,b,c,d,e,f,g,h,i,j,k,l,m
0.736777021,-1.902360254,3.194817236,-0.444804593,-0.821831279,-0.021191014,0.130633882,-1.110663789,1.541123937,0.448369202,0.71407774,-0.464715425,0.26248295
1.635307757,-1.889941466,1.214948571,1.965389731,-0.734158046,0.513461294,0.067636447,0.197137934,0.151709705,-3.240721145,2.072574292,-0.672956797,2.953671442
1.924375517,-2.546183023,1.630707231,0.484853235,0.18022772,0.349125569,-2.234041328,-0.933086462,0.762745695,-0.026015171,-0.589980219,0.965475946,1.082545838
-0.9959363,-0.07945545,0.826337045,-2.207297304,-1.544008571,0.316905664,0.525194347,0.469988529,-1.859267366,0.903798605,-2.128157675,0.303274513,0.057663709
0.36979767,0.390369658,-2.056788409,0.007752081,-2.280294956,-0.86381503,-1.036388885,0.728521686,-2.516733742,-0.191897672,-0.496551168,-0.032434223,-1.547612098
2.168942458,-1.891281224,1.93540634,-1.183997073,-0.174901267,-0.65360855,0.682405557,0.368123287,2.373971122,-0.232413862,2.114069588,1.512156895,0.99047315
1.339754717,-2.242855843,2.458056732,-2.130767082,-0.072024358,-0.927458806,0.1356423,-1.170333465,0.510632115,-0.854375771,-0.486923572,1.657023801,1.705486715
1.744219702,-2.423418516,-0.920904044,0.53488479,0.542732449,1.208953035,-1.626717524,-1.030219292,-0.491101531,-0.528813124,0.394368937,2.617823699,1.167920502
1.456260145,-1.469747374,1.109673335,-1.687836387,0.087105971,2.039065515,0.466286025,0.770683147,-1.071944426,-1.058140659,-1.774058567,0.028700794,-0.52449842
-1.3496587,-0.497900926,0.071616848,1.420058315,-1.964025934,-2.271444442,-3.305947132,0.55043424,-1.357391284,1.077858536,0.6113277,-1.42896694,-0.606687196
0.865617671,-0.869953692,1.760411905,-0.228740948,2.881576502,-1.934537599,0.15623971,1.36329872,1.312546441,1.374654692,-0.902184552,-2.438840545,0.543238117
1.664079369,-1.795753473,-3.041227204,6.331949531,0.571811335,-2.798015035,3.596667841,0.344164162,-0.340466649,2.470523821,-2.16087074,0.658183125,-1.726753367
4.916925345,-1.199005039,-1.185665536,-1.556941648,-1.691177187,-0.116690424,-0.061316342,-0.126833755,-0.799046493,0.900721002,-0.546877005,-1.758557151,0.086006989
3.058081534,-1.174082852,-0.846821715,-0.31761027,0.108742193,1.088510637,-0.971704379,0.054552733,0.760149531,-0.550415358,0.470287314,1.154685508,-0.035586152
2.052343217,-2.621099161,1.61485437,0.025422564,-0.206464391,0.689818095,-1.734038766,-1.243516651,0.327408786,0.53805645,-0.509195201,1.526524247,0.948360502
-3.967072517,0.389716721,-1.059063011,-0.564104314,0.727982629,-4.841767739,-0.918154705,1.310183607,0.138561612,0.305989233,-1.252966216,0.35105724,4.5727426
5.329944819,0.013527041,-1.238603085,-2.487401806,-0.11868144,-0.954624416,1.129239569,0.586935011,-0.425865059,-3.093535348,0.985769617,-0.580953514,-0.713994147
0.4616028,-0.945126767,1.762731477,-0.546145664,2.748982021,0.002078515,0.775104943,0.696194261,-1.448162899,0.24232719,-0.420089452,-1.331417627,0.784227196
2.8939113,-1.66208735,0.798770815,-1.847772387,0.394324066,-1.244784395,1.222362976,1.617340504,3.111691663,-0.769096195,3.094265323,2.8991133,1.556305763
1.705800214,-1.880605528,2.792765626,-1.005077896,-1.467201303,-1.088557187,-0.3446772,-1.557690059,0.428054507,0.47940173,0.767012697,-0.538640627,0.200628799
0.866069844,-0.740904867,1.207281913,-0.160562205,2.323407042,-0.806072419,1.067855533,0.409586125,-3.230123065,1.38206995,0.851846956,-0.889690731,1.335921819
0.605541198,-1.412993535,1.424711504,2.068475545,0.210458497,0.328570402,-0.4259602,0.781387821,0.256342088,-2.669341149,1.352948592,-0.837525446,2.277884916
4.184779216,4.685395747,3.35370042,-0.388919956,0.618074818,-0.124001788,-1.842656364,-2.136922905,-0.010651695,-1.362063924,-2.142975109,2.147509529,-3.811571905
3.314426798,10.03064378,4.442350852,3.47469596,-0.001759573,3.217791124,-0.228110561,2.379471211,-1.113352057,0.311366807,0.840461672,-1.318295844,0.914060995
0.722279963,-0.961227225,-1.242133651,2.627733256,-3.42342843,-3.371839798,-0.550857753,-0.023294037,-0.061235081,-1.051835266,0.217494653,-1.027965583,0.863928448
2.800464863,-2.278728898,1.389345156,0.188172687,-0.720988667,-1.647941027,-1.525925567,-0.100971182,-0.765149836,-2.205825267,0.456909241,-0.03653408,-0.026160235
1.681301824,-1.120576856,0.975756357,-0.060620467,0.772344019,-1.777075843,-0.544516971,-0.107902853,-2.744744897,-0.282889515,0.369967572,-1.095966082,1.686611527
-0.039049767,-1.033804263,0.442166826,-0.06752015,3.249661503,-2.037599023,-0.940897198,0.353849392,0.047219923,0.558768498,-1.114076737,-1.222319875,1.007363655
-1.722409448,0.111399055,0.11305844,-1.831129437,-2.515621832,-1.987146439,-0.331208083,0.963834454,-1.291798272,0.124506799,-0.837012072,0.247538879,0.58192935
2.046253569,-0.344280789,-0.073544338,-0.97821591,0.153690348,0.630000696,-0.849754878,-0.422440217,-0.565747403,0.234277954,-1.921498283,-0.246153748,-1.108245461
0.718446391,-1.02559902,-0.650254514,1.280102271,-2.105957969,-0.375522832,-3.004299145,0.397280926,-0.416693734,-0.017236095,-0.374369275,-1.741975831,-0.385674783
-0.764259757,-0.379561106,-0.378216517,1.376964284,-3.460592464,-0.487517726,-3.097838831,0.334367398,-0.69017998,0.816680243,-0.169534468,-1.574657719,-0.674216259
0.922491456,-0.966404017,1.160481087,1.036579543,2.141904811,-1.751153789,-1.014974076,-0.7410671,0.231204598,0.513834971,-1.212118548,-2.317579339,1.329304708
3.818086246,7.053932529,2.005676691,0.875351018,3.623664779,-1.967033148,-1.29782039,-1.739694713,0.334373205,-0.49529611,-3.237976031,1.966616975,-0.427616782
0.227417879,-2.006254883,-0.445955293,5.377983978,-2.233085145,-0.203657829,3.741547944,-0.139003752,0.944265014,-0.992795582,-2.513450456,1.500648556,-0.566841232
4.209062096,-1.32069863,-0.778950205,-1.288853394,-1.171485243,0.787091735,-0.660433988,-0.009469853,-1.946373245,2.317549141,-2.306335563,-1.37582436,-0.456036287
0.76288961,-0.533922344,1.309273955,-1.721632983,3.065912058,-1.868444806,1.062472908,3.619229287,2.81973094,2.203869859,-0.405214712,-1.929550826,-0.427871898
1.517202058,-1.615955282,0.835447375,-1.632056261,1.041437197,0.665383192,-0.315495837,-0.688970125,-1.812011123,-0.297287293,-1.046624074,2.527499129,-0.513791135
1.692607446,-2.136964217,0.578494662,1.586514391,-0.354523232,0.59135297,-0.421264718,-0.258549642,-0.017585929,-2.556404151,1.682114511,0.421323136,2.627041746
6.07650014,2.054717921,-5.256982773,-3.193892622,0.836937697,0.873967317,1.499645846,1.433391045,-2.812794515,-3.271070827,-0.27449372,-2.359273947,-1.542437408
1.614799633,-1.845548877,1.266327128,1.068526751,-0.560879507,0.773724682,0.258731601,0.30611884,-0.135751054,-2.878746809,1.198922321,-0.496798102,2.279394269
2.334729051,0.212727917,0.599405813,2.145233778,-1.119621258,1.9673016,3.523577579,4.727265282,-0.20701678,0.526837932,-1.477010551,-0.418123337,-0.713397726
-1.026692153,-0.396364253,1.010603609,-1.268021702,-1.212129431,-1.456642813,-0.041000752,1.978837152,0.951189956,1.344608456,0.189579098,0.68606053,0.356056868
0.208375486,-2.779482941,2.395417283,-0.576032419,-0.018061766,-1.826133561,-0.288641868,-0.264414226,-0.24651417,0.157777783,0.181219485,2.6359256,3.699234711
5.230992849,6.522831488,0.213620204,0.771557952,3.584131564,-0.491846516,-0.908449366,-1.841228173,0.051249329,-0.647707192,-2.100794455,1.280901972,-2.113205031
-1.192105161,6.149057901,0.386103661,0.002783803,-0.659631206,-2.915836266,-1.529788526,-0.28322883,1.13989516,-0.464126479,-3.053397609,2.076424254,0.649827535
0.961790113,-0.824842572,2.081647849,-1.258737964,3.184283816,-1.812087854,0.933501983,2.830936258,2.146796349,1.883331884,-0.673244362,-2.257796897,-0.118559043
-0.676860756,0.042653623,-0.880468695,0.087076809,-3.182508959,1.169327554,0.362083744,-0.555976211,-0.007759756,2.052507138,1.514720874,-0.733295374,0.662238638
2.567038257,-1.961782342,-0.174361917,0.128799136,0.006388661,2.143355632,-1.819452107,-0.699558874,-0.201061516,0.060038913,-0.388865808,0.506012895,-0.445310535
0.271018562,0.349373624,-2.630710896,0.232140962,-2.064060409,-0.412717851,-1.425494256,0.420902213,-1.998462706,-0.001624631,-0.370857901,0.179324651,-1.472605178
-0.794238516,-0.58134308,-0.544410385,0.598704238,-3.01584121,1.365190301,-0.813998202,-0.488973535,0.644507154,0.372909564,0.779701145,-0.588714286,0.589298842
3.812832137,-1.210234473,-1.211662497,-0.691266214,-0.886940886,0.491208078,-0.931533025,-0.114101637,-2.010750259,2.808088535,-2.171649296,-1.334945963,-0.308854638
2.826880441,0.507911753,0.343276809,-1.44795895,0.371810271,-2.632704295,-0.517605255,0.709124725,-2.132811042,-1.133944724,-1.37387598,0.833020742,1.24013004
1.875713239,-2.417390855,-1.945435817,6.36526509,-1.02460327,-3.755503669,1.540081914,-0.853569191,1.078323956,-0.427395293,-1.103788468,-0.048173612,-0.502409333
0.353915344,-2.261725351,2.564009728,-1.687329688,-0.246323066,0.249559183,2.966920119,-1.038161991,0.338748741,0.308044092,1.509399651,1.524212605,1.824119617
1.155451411,-1.381521186,-1.031550584,1.531904281,1.823309662,1.559913187,-0.453903534,-1.57095043,0.011717439,2.194512135,-1.838896737,-1.22718908,1.222222991
1.541544585,-2.177240782,-0.159981752,-0.323137286,0.78827667,0.794320522,-1.073869571,-0.943480371,-1.022494131,-0.481013764,-0.140495578,2.848379305,0.72412387
-1.95896563,0.28080834,0.156471508,-1.081369081,-2.602662958,-0.364557406,-1.144882314,0.347418186,0.999345555,-1.039149168,-0.633895968,-1.114186921,-0.69511501
1.906561375,-0.371589766,2.185777685,1.435862975,-0.259044846,2.961658695,-1.096435344,1.746683806,-0.426020313,0.072830685,-0.647524643,-0.96387363,1.906086291
-1.217172578,0.131242066,-0.546641,-0.614825979,-3.006413862,-0.563112007,-1.628325839,0.338397514,1.120156576,-1.290754077,-0.201270877,-1.374438658,-0.186005842
4.025476929,-1.553716223,-1.220661809,-0.709902188,-0.798296183,0.595423849,-1.096256914,-0.28835696,-1.9214745,1.914945255,-1.919972443,-0.502862495,0.04173555
0.136775599,-2.476843626,3.385906809,-1.037022017,-0.310019911,-0.184797097,1.393043171,-0.866613439,0.511675685,0.306567497,0.989533328,1.275033358,1.538852578
4.324942433,10.71339803,1.465644845,2.009617611,0.354289796,-0.699945498,-0.920380851,-0.098701462,0.612740425,-0.32249794,-1.699978461,1.468294962,1.127730799
0.619651347,-1.286793338,1.574869317,-0.318788587,2.350964179,-1.175766438,-0.029010668,-0.090149119,-3.473110824,0.896467176,0.5919056,-1.074427471,-0.715050085
-2.265278695,0.751776537,0.1900493,-2.036666987,-2.683499268,-0.837273556,0.043961473,0.071437987,-2.173025842,2.13168998,-1.908489882,0.336965947,0.376532336
0.198594812,-0.80800038,2.751538198,-0.407658014,2.546170102,-0.375796132,1.446714252,1.070932875,-3.426025766,1.843683876,0.485940484,-0.37634327,1.507447066
1.98209014,-2.54726086,2.042661398,-0.584133502,-0.314348742,0.080259284,-1.411277224,-1.053486965,0.745005179,-0.107926856,-0.68285504,1.248300503,1.268136102
2.314300268,-2.563066604,-1.640163255,6.399257412,-3.353800248,-3.973041866,1.689673709,-0.241570287,1.017323102,-2.132317248,-0.448100687,-0.387370306,0.456315965
0.294471146,-1.377455578,-1.026543327,4.673689451,-1.201256531,0.178664897,5.118263679,-0.201256842,0.930948182,-1.114712924,-2.073544875,3.504094252,0.408454774
-0.456575485,-0.579680871,2.186707644,-0.484237288,2.328401595,-0.875538433,1.296766977,0.880251662,-2.731234242,1.570778779,0.229331237,-0.244334682,1.743344784
3.39048513,-2.626892963,-0.236186526,1.117839273,0.137242254,-0.739593551,-2.360151582,2.42922427,2.622407241,1.646446767,0.666658973,1.050132059,0.286867518
4.85872333,-0.359102465,-1.953005521,-2.568567613,-0.99773049,-0.928389094,1.233502489,-0.291753535,-0.235641233,0.29962804,-0.688330948,-1.773965938,-0.023037495
0.064207394,1.031605518,-2.1419938,0.301974467,-3.393439076,0.557120544,0.582673864,1.042018114,-1.503342088,-1.329068977,2.555710473,-0.408953171,4.211547993
-2.435248468,-0.139481203,0.190178949,-0.939357325,-1.309107374,-0.571979642,-0.225982164,3.109072969,2.09439899,2.944725847,1.594645187,1.839886214,-1.429000964
1.265460243,-1.465767234,1.202056363,-1.480846814,0.981128895,1.059254773,0.780416842,1.894185897,-0.754088973,0.057697501,-1.005732643,-0.127565125,-0.918361827
2.091127195,-0.642003086,0.095415285,-0.597904918,0.339487223,0.287719515,-1.137390327,-0.748136873,0.368214517,-0.286936401,-1.431164163,-0.168836275,-0.10136175
1.226655785,-1.489858322,1.614688686,-2.02750886,0.038725173,1.909957613,0.867667843,0.910134249,-1.074243528,-1.153072751,-2.063597374,0.03248978,-0.441082883
1.350034342,-2.301912818,1.850672252,-0.798715755,0.559485287,1.812315393,-0.474054783,-0.970200374,-0.257003066,-0.315409388,-0.212516835,1.858753267,-1.775774424
0.048888485,-2.729450248,4.412687893,-0.30557151,-0.391192309,-0.920753047,-1.005547146,-0.668335037,0.811256928,0.098849348,0.03217733,0.916488775,1.150389576
-1.03141172,-1.247178124,2.214946692,1.781238418,3.393356391,-0.679997127,-0.441984798,-0.401231681,-4.398913446,0.996365982,3.264189669,1.227821242,-2.481281282
0.634850134,1.678866704,-3.187493745,0.332158981,-3.288674017,2.424460398,2.05831946,1.648995514,-2.138549782,-2.072496717,4.001438113,0.291673967,6.142522951
4.194173476,2.163465873,1.615304025,-0.760910943,-0.129719087,0.236743092,-1.408703903,-1.293882574,-0.804746931,0.255958994,-2.267579009,0.65244029,-2.443422229
-4.135057787,0.899023267,1.385120672,-2.406309541,-1.25889807,1.275151098,0.91541932,-0.227468793,0.509645818,-0.458089918,-1.347576642,0.042750273,-1.249124953
3.195069729,0.880309843,-3.313254791,1.786324511,-0.242521785,3.276111536,0.73760035,2.054263374,-2.681091763,-1.784711033,3.923734307,1.23169385,6.727388746
2.685604045,-1.61877741,-1.096128941,0.128963603,0.192676873,2.854969209,-1.672142,-0.526205723,-0.664810754,-0.04103653,-0.260690075,0.166996086,-1.151495648
3.203779226,-2.180582812,-2.286356756,0.96099556,0.409197859,0.278694252,-1.964777852,-0.809882292,-1.794964491,-0.017016784,-0.297664062,2.445857703,1.717074469
-1.138438017,-0.987474661,-0.163727895,0.913339164,-2.665367398,1.412583446,-1.68682152,-0.32307747,1.010882418,-1.115119121,0.166848033,-0.562580989,0.391207272
0.005745365,-1.075244624,0.406142232,0.020935778,3.189045425,-2.078332916,-1.045656487,0.315527363,0.071538564,0.492923443,-1.149333972,-1.281810277,1.139478298
0.267549834,-1.884359988,2.867660256,-0.023264349,-1.884378299,-0.180696759,-0.498909869,-0.49464972,0.631918796,0.719129667,0.495256705,-0.221699952,-0.190721764
-0.859570154,-0.263184188,-0.407693731,0.915224861,-3.360550009,-0.590683278,-2.838008708,0.388100924,-0.232389417,0.293470989,-0.219253681,-1.574607052,-0.614397077
0.054371994,-1.168407476,1.890288602,-0.15548081,2.875520815,-1.688099958,-0.10043901,0.27591218,-1.188935903,0.849780043,0.109150416,-1.519689846,-0.688528059
-3.213165366,-0.329988853,-0.074314818,-0.788693552,-1.168771381,1.379007355,-0.692416866,0.440911303,0.928896128,-1.787580625,-0.608885036,0.665439899,0.175335261
4.170054199,3.945246348,3.898805023,-0.429518277,0.053795206,-0.356468367,-1.324263054,-2.670075692,0.785327466,-0.966990163,-0.997845906,1.709382845,-3.011278649
-2.133434931,-0.01783196,0.180560097,-1.434233381,-1.849562655,-1.232462448,-0.227008129,2.121645423,0.470385348,1.617497222,0.408945328,1.141860731,-0.481666967
0.190668052,-2.350880379,-0.127752908,5.763986074,-2.798598568,-0.413197118,2.987012533,-0.104884755,0.951563559,-0.925976449,-2.754549131,0.402621794,-1.101370876
1.343444738,-2.111531819,3.258127162,-0.471020069,-1.026431774,-0.141959464,-0.068654998,-1.287458407,1.214899851,0.499006014,0.837354027,-0.330871808,0.229330502
2.919723677,-0.44823328,1.015978467,1.672448683,-1.07266615,1.418951723,1.659453491,3.613085976,0.176416317,-0.247015076,-1.073812437,-1.441988627,-1.142698142
6.285223548,3.608364116,1.097638727,-2.67773044,-1.976815425,-2.794420821,1.265677873,-6.365130859,1.75819912,1.841480228,2.57695332,-1.84997063,0.010902534
1.183128943,-1.600654123,1.454089159,1.938752772,-0.724086874,0.675866785,0.119719714,0.650129232,0.13237609,-2.878476924,1.763819528,-0.826522411,2.640956282
5.020462954,-0.404953773,-1.963564993,-2.529263007,-1.177320809,-1.034750548,1.265593205,-0.27396531,-0.05172553,0.003395991,-0.26477367,-1.842093477,0.120183092
-0.32495591,-0.991532405,-0.887598023,1.029391256,3.540257301,2.429518254,0.227277968,-2.090624674,0.422720076,-0.131537846,-1.190255708,-0.330809106,0.283013018
-1.828210665,1.746400275,0.218145844,-3.913364712,-2.780580311,-1.734834217,4.493934922,0.500539689,-1.684627937,0.859436493,0.47473646,0.642451988,1.982731922
4.425037154,-0.270501151,-4.225843538,-1.769210878,1.931527992,0.764659974,-0.409609136,2.186268951,1.432583743,-0.717646061,0.972313389,2.336355462,-1.821364535
5.756423592,2.110915487,-0.118203623,-2.678455511,-1.592728858,-2.129588159,1.320582074,-4.026709998,1.043809377,1.172643168,1.374198133,-1.831698271,0.014227726
2.310060058,-1.971692395,1.549905221,-0.944083254,0.589845569,-0.484526613,-0.566638117,1.916801976,4.247833798,0.774526951,2.263696922,0.621302694,-1.441271967
-1.094325601,0.137055435,-0.79563753,-0.646375747,-2.382771802,-1.146179433,-1.711024968,0.984116539,1.569889875,-0.76635903,-0.265137816,-1.372948052,-0.396276155
2.316419568,-0.608589825,-2.805730084,1.544959046,0.248947838,-0.427640802,-1.466267429,-0.040389594,-2.468986488,3.902036944,-1.261674288,-0.930353339,0.480975174
-1.634204204,0.294433737,0.384153168,-2.108077464,-2.632331657,-1.673631499,-0.053172324,1.120397071,-1.526162333,0.1532882,-1.244963558,-0.003986277,-0.110836431
4.170932798,-0.67925593,-3.930999916,-0.419472333,1.206994742,1.422552067,-0.671753206,-0.16099773,0.698829153,-2.255155978,0.652635506,0.7513478,-0.837723723
-0.401893886,-0.123948056,-0.938564318,0.966077983,-3.09830726,-0.602463698,-2.489038707,0.452816756,-1.259519684,0.499857253,-0.272552221,-1.117478646,-0.942411787
3.972528086,-0.986762225,-0.393458169,-0.013811164,-0.457749361,-1.834376143,-1.37144397,0.543182133,-1.185657984,-2.456260659,0.640035999,0.011920958,-0.313039685
3.243764598,-1.047502522,-2.391903135,-0.73520299,0.483041151,2.257578877,-0.776659332,-0.495084677,-0.093326625,-1.331385161,-0.547895479,0.824883423,-0.351177147
1.779092668,-1.391788008,1.120359874,-0.74021172,0.112752215,0.872359992,-1.31428866,-0.806887388,0.588743686,-1.187770415,-0.338216821,0.059484557,-0.747928271
